store_id,sku,ts,qty_sold,price,channel
STORE_003,SKU_005,2024-03-16 11:47:16,2,8.75,online
STORE_003,SKU_005,2024-03-16 18:51:59,2,8.75,online
STORE_003,SKU_008,2024-03-16 09:59:45,1,9.99,in-store
STORE_003,SKU_008,2024-03-16 11:36:42,1,9.99,in-store
STORE_003,SKU_008,2024-03-16 18:47:45,1,9.99,online
STORE_003,SKU_010,2024-03-16 17:34:00,3,18.5,in-store
STORE_004,SKU_005,2024-03-16 09:20:48,2,8.75,in-store
STORE_004,SKU_005,2024-03-16 13:20:05,2,8.75,in-store
STORE_004,SKU_005,2024-03-16 16:45:52,2,8.75,in-store
STORE_004,SKU_008,2024-03-16 21:22:13,1,9.99,online
STORE_004,SKU_010,2024-03-16 08:56:36,2,18.5,in-store
STORE_004,SKU_010,2024-03-16 12:39:08,2,18.5,online
STORE_004,SKU_010,2024-03-16 20:31:28,2,,online
STORE_005,SKU_001,2024-03-16 21:47:35,2,12.99,in-store
STORE_005,SKU_001,2024-03-16 10:19:02,2,12.99,in-store
STORE_005,SKU_003,2024-03-16 13:58:25,4,5.99,in-store
STORE_005,SKU_004,2024-03-16 15:34:20,1,49.99,online
STORE_005,SKU_004,2024-03-16 10:28:14,1,49.99,online
STORE_005,SKU_004,2024-03-16 08:11:14,1,49.99,in-store
STORE_005,SKU_010,2024-03-16 18:44:42,3,18.5,in-store
STORE_005,SKU_010,2024-03-16 18:45:16,3,18.5,in-store
STORE_005,SKU_010,2024-03-16 13:03:56,3,18.5,in-store
STORE_001,SKU_001,2024-03-17 19:53:00,3,12.99,in-store
STORE_001,SKU_003,2024-03-17 15:43:32,7,5.99,online
STORE_001,SKU_003,2024-03-17 19:55:57,7,5.99,online
STORE_001,SKU_003,2024-03-17 14:40:20,7,5.99,online
STORE_001,SKU_005,2024-03-17 10:28:28,3,8.75,online
STORE_001,SKU_005,2024-03-17 21:19:35,3,8.75,online
STORE_001,SKU_008,2024-03-17 18:11:39,1,9.99,in-store
STORE_002,SKU_005,2024-03-17 10:16:11,2,8.75,in-store
STORE_002,SKU_005,2024-03-17 08:10:59,2,8.75,in-store
STORE_003,SKU_001,2024-03-17 20:35:45,2,12.99,online
STORE_003,SKU_001,2024-03-17 20:22:14,2,12.99,online
STORE_003,SKU_001,2024-03-17 18:29:09,2,12.99,in-store
STORE_003,SKU_004,2024-03-17 19:49:30,1,49.99,online
STORE_004,SKU_007,2024-03-17 08:28:03,5,32.2,online
STORE_004,SKU_010,2024-03-17 18:08:10,2,18.5,in-store
STORE_005,SKU_002,2024-03-17 11:31:11,4,24.5,in-store
STORE_005,SKU_002,2024-03-17 16:50:34,4,24.5,online
STORE_005,SKU_002,2024-03-17 17:11:40,4,24.5,online
STORE_005,SKU_003,2024-03-17 19:33:42,4,5.99,online
STORE_005,SKU_010,2024-03-17 10:40:49,4,18.5,online
STORE_005,SKU_010,2024-03-17 09:09:16,4,18.5,online
STORE_005,SKU_010,2024-03-17 08:11:49,4,18.5,in-store
STORE_001,SKU_001,2024-03-18 17:23:15,2,12.99,in-store
STORE_001,SKU_008,2024-03-18 14:26:42,1,9.99,in-store
STORE_001,SKU_008,2024-03-18 18:38:30,1,9.99,online
STORE_001,SKU_008,2024-03-18 19:20:07,1,9.99,in-store
STORE_003,SKU_002,2024-03-18 21:32:32,3,24.5,online
STORE_003,SKU_004,2024-03-18 14:44:32,1,49.99,online
STORE_004,SKU_001,2024-03-18 18:53:39,1,12.99,in-store
STORE_004,SKU_001,2024-03-18 13:42:14,1,12.99,in-store
STORE_004,SKU_002,2024-03-18 13:04:21,2,24.5,online
STORE_004,SKU_002,2024-03-18 15:03:49,2,24.5,online
STORE_004,SKU_005,2024-03-18 16:34:32,1,8.75,in-store
STORE_004,SKU_005,2024-03-18 10:40:19,1,8.75,online
STORE_004,SKU_005,2024-03-18 09:06:34,1,8.75,in-store
STORE_005,SKU_004,2024-03-18 17:17:13,1,49.99,online
STORE_005,SKU_004,2024-03-18 15:16:56,1,49.99,in-store
STORE_005,SKU_004,2024-03-18 13:51:44,1,49.99,online
STORE_001,SKU_007,2024-03-19 14:16:48,4,32.2,in-store
STORE_001,SKU_007,2024-03-19 15:10:50,4,32.2,in-store
STORE_001,SKU_009,2024-03-19 11:23:18,1,115.0,online
STORE_002,SKU_010,2024-03-19 09:54:15,2,18.5,in-store
STORE_002,SKU_010,2024-03-19 17:21:05,2,18.5,in-store
STORE_002,SKU_010,2024-03-19 16:37:32,2,18.5,in-store
STORE_003,SKU_002,2024-03-19 13:27:32,2,24.5,online
STORE_003,SKU_007,2024-03-19 18:55:10,2,32.2,in-store
STORE_003,SKU_007,2024-03-19 10:13:37,2,32.2,online
STORE_004,SKU_003,2024-03-19 12:36:38,2,5.99,in-store
STORE_005,SKU_002,2024-03-19 14:20:27,1,24.5,online
STORE_005,SKU_002,2024-03-19 21:08:01,1,24.5,online
STORE_005,SKU_002,2024-03-19 13:26:48,1,24.5,in-store
STORE_001,SKU_001,2024-03-20 17:48:29,1,12.99,in-store
STORE_001,SKU_001,2024-03-20 12:24:41,1,12.99,online
STORE_001,SKU_001,2024-03-20 11:38:16,1,12.99,in-store
STORE_001,SKU_002,2024-03-20 12:36:09,2,24.5,online
STORE_001,SKU_002,2024-03-20 14:59:10,2,24.5,in-store
STORE_001,SKU_004,2024-03-20 20:28:34,1,49.99,in-store
STORE_001,SKU_005,2024-03-20 09:05:33,1,8.75,online
STORE_001,SKU_005,2024-03-20 15:46:50,1,8.75,in-store
STORE_001,SKU_006,2024-03-20 08:33:40,3,15.0,in-store
STORE_001,SKU_006,2024-03-20 15:30:46,3,15.0,online
STORE_001,SKU_006,2024-03-20 16:09:00,3,15.0,in-store
STORE_001,SKU_007,2024-03-20 16:52:39,4,32.2,online
STORE_001,SKU_007,2024-03-20 21:51:33,4,32.2,online
STORE_001,SKU_007,2024-03-20 16:13:01,4,32.2,in-store
STORE_002,SKU_008,2024-03-20 11:36:12,1,9.99,in-store
STORE_002,SKU_008,2024-03-20 17:52:01,1,9.99,in-store
STORE_002,SKU_010,2024-03-20 20:34:03,2,18.5,online
STORE_002,SKU_010,2024-03-20 16:33:52,2,18.5,online
STORE_002,SKU_010,2024-03-20 20:50:09,2,18.5,in-store
STORE_003,SKU_004,2024-03-20 18:22:18,1,49.99,online
STORE_003,SKU_004,2024-03-20 11:40:30,1,49.99,in-store
STORE_004,SKU_008,2024-03-20 09:45:50,1,9.99,in-store
STORE_004,SKU_008,2024-03-20 10:36:25,1,9.99,in-store
STORE_004,SKU_008,2024-03-20 20:38:12,1,9.99,online
STORE_005,SKU_007,2024-03-20 11:56:54,3,32.2,in-store
STORE_001,SKU_005,2024-03-21 15:36:20,1,8.75,in-store
STORE_001,SKU_005,2024-03-21 20:45:40,1,8.75,in-store
STORE_001,SKU_008,2024-03-21 19:47:40,1,9.99,in-store
STORE_001,SKU_008,2024-03-21 21:29:09,1,9.99,in-store
STORE_001,SKU_008,2024-03-21 19:53:16,1,9.99,online
STORE_002,SKU_005,2024-03-21 14:26:11,1,8.75,online
STORE_002,SKU_008,2024-03-21 13:24:03,1,9.99,in-store
STORE_003,SKU_002,2024-03-21 13:42:50,2,24.5,online
STORE_003,SKU_004,2024-03-21 08:57:21,1,49.99,in-store
STORE_003,SKU_004,2024-03-21 12:02:59,1,49.99,in-store
STORE_003,SKU_004,2024-03-21 21:37:50,1,49.99,in-store
STORE_004,SKU_006,2024-03-21 13:58:06,2,15.0,in-store
STORE_004,SKU_007,2024-03-21 18:50:52,2,32.2,in-store
STORE_002,SKU_007,2024-03-22 16:05:34,3,32.2,in-store
STORE_002,SKU_007,2024-03-22 17:30:34,3,32.2,in-store
STORE_002,SKU_007,2024-03-22 10:53:46,3,32.2,online
STORE_003,SKU_002,2024-03-22 20:10:01,2,24.5,in-store
STORE_003,SKU_004,2024-03-22 19:25:05,1,49.99,online
STORE_003,SKU_004,2024-03-22 08:09:53,1,49.99,online
STORE_003,SKU_007,2024-03-22 09:23:14,3,32.2,online
STORE_003,SKU_007,2024-03-22 11:43:40,3,32.2,in-store
STORE_003,SKU_007,2024-03-22 19:29:19,3,,online
STORE_004,SKU_001,2024-03-22 15:06:33,1,12.99,online
STORE_004,SKU_002,2024-03-22 13:45:24,2,24.5,online
STORE_004,SKU_004,2024-03-22 16:14:49,1,49.99,in-store
STORE_004,SKU_005,2024-03-22 16:03:32,1,8.75,in-store
STORE_004,SKU_005,2024-03-22 11:11:04,1,8.75,in-store
STORE_004,SKU_005,2024-03-22 12:51:48,1,8.75,online
STORE_004,SKU_010,2024-03-22 17:30:03,2,18.5,online
STORE_004,SKU_010,2024-03-22 08:26:03,2,18.5,online
STORE_001,SKU_005,2024-03-23 20:17:55,2,8.75,online
STORE_001,SKU_008,2024-03-23 10:10:27,1,9.99,in-store
STORE_001,SKU_010,2024-03-23 16:58:06,4,18.5,online
STORE_001,SKU_010,2024-03-23 17:20:04,4,18.5,in-store
STORE_002,SKU_007,2024-03-23 13:18:05,5,32.2,in-store
STORE_002,SKU_007,2024-03-23 18:26:55,5,32.2,online
STORE_002,SKU_007,2024-03-23 11:48:44,5,32.2,in-store
STORE_003,SKU_002,2024-03-23 11:48:09,2,24.5,online
STORE_003,SKU_003,2024-03-23 12:26:18,5,,online
STORE_003,SKU_003,2024-03-23 13:29:18,5,5.99,in-store
STORE_003,SKU_003,2024-03-23 10:35:05,5,5.99,online
STORE_003,SKU_005,2024-03-23 10:41:05,3,8.75,in-store
STORE_003,SKU_006,2024-03-23 15:10:32,3,15.0,online
STORE_003,SKU_006,2024-03-23 11:39:31,3,15.0,in-store
STORE_003,SKU_006,2024-03-23 17:07:39,3,15.0,in-store
STORE_004,SKU_005,2024-03-23 18:53:04,2,8.75,in-store
STORE_004,SKU_006,2024-03-23 12:43:00,3,15.0,online
STORE_004,SKU_007,2024-03-23 20:27:34,5,32.2,in-store
STORE_004,SKU_007,2024-03-23 16:24:56,5,32.2,in-store
STORE_004,SKU_007,2024-03-23 16:16:06,5,32.2,online
STORE_004,SKU_008,2024-03-23 21:44:34,1,9.99,in-store
STORE_005,SKU_001,2024-03-23 08:48:03,3,12.99,in-store
STORE_005,SKU_001,2024-03-23 13:53:55,3,12.99,in-store
STORE_005,SKU_003,2024-03-23 18:29:17,6,5.99,online
STORE_005,SKU_003,2024-03-23 14:38:15,6,,in-store
STORE_005,SKU_003,2024-03-23 16:23:17,6,5.99,in-store
STORE_005,SKU_010,2024-03-23 14:11:39,3,18.5,online
STORE_001,SKU_004,2024-03-24 15:30:05,1,49.99,online
STORE_001,SKU_004,2024-03-24 11:41:24,1,49.99,in-store
STORE_001,SKU_005,2024-03-24 14:27:19,3,8.75,in-store
STORE_001,SKU_005,2024-03-24 17:47:15,3,8.75,in-store
STORE_001,SKU_005,2024-03-24 13:04:49,3,8.75,online
STORE_001,SKU_008,2024-03-24 16:26:34,1,9.99,in-store
STORE_001,SKU_008,2024-03-24 18:12:29,1,9.99,online
STORE_002,SKU_001,2024-03-24 10:35:59,2,12.99,in-store
STORE_002,SKU_001,2024-03-24 08:46:47,2,12.99,in-store
STORE_002,SKU_005,2024-03-24 13:59:22,2,8.75,online
STORE_002,SKU_005,2024-03-24 10:44:25,2,8.75,online
STORE_003,SKU_002,2024-03-24 13:52:54,3,24.5,in-store
STORE_003,SKU_002,2024-03-24 15:22:25,3,24.5,online
STORE_003,SKU_002,2024-03-24 18:21:11,3,24.5,in-store
STORE_003,SKU_004,2024-03-24 08:48:32,1,49.99,online
STORE_004,SKU_003,2024-03-24 18:17:27,4,5.99,online
STORE_004,SKU_008,2024-03-24 11:00:30,1,9.99,in-store
STORE_004,SKU_008,2024-03-24 14:23:14,1,9.99,in-store
STORE_004,SKU_010,2024-03-24 10:09:09,3,18.5,in-store
STORE_004,SKU_010,2024-03-24 16:45:22,3,18.5,in-store
STORE_004,SKU_010,2024-03-24 12:14:27,3,18.5,in-store
STORE_005,SKU_004,2024-03-24 08:00:56,1,49.99,online
STORE_005,SKU_004,2024-03-24 09:06:46,1,49.99,in-store
STORE_005,SKU_008,2024-03-24 17:09:41,1,9.99,in-store
STORE_001,SKU_005,2024-03-25 08:54:40,1,8.75,in-store
STORE_002,SKU_002,2024-03-25 10:13:23,2,24.5,online
STORE_002,SKU_005,2024-03-25 08:33:18,1,8.75,in-store
STORE_002,SKU_005,2024-03-25 09:29:58,1,8.75,online
STORE_003,SKU_010,2024-03-25 08:35:43,1,18.5,online
STORE_003,SKU_010,2024-03-25 09:01:20,1,18.5,online
STORE_003,SKU_010,2024-03-25 15:47:48,1,18.5,in-store
STORE_004,SKU_005,2024-03-25 17:07:32,1,8.75,in-store
STORE_004,SKU_007,2024-03-25 15:56:51,2,32.2,in-store
STORE_004,SKU_010,2024-03-25 19:49:12,2,18.5,online
STORE_004,SKU_010,2024-03-25 09:52:31,2,18.5,in-store
STORE_004,SKU_010,2024-03-25 11:04:23,2,18.5,in-store
STORE_005,SKU_001,2024-03-25 13:35:46,1,12.99,online
STORE_005,SKU_001,2024-03-25 10:39:55,1,12.99,in-store
STORE_005,SKU_001,2024-03-25 18:27:48,1,12.99,online
STORE_005,SKU_008,2024-03-25 16:47:36,1,9.99,in-store
STORE_005,SKU_008,2024-03-25 15:07:46,1,9.99,in-store
STORE_005,SKU_008,2024-03-25 08:08:35,1,9.99,online
STORE_001,SKU_002,2024-03-26 21:40:10,2,24.5,in-store
STORE_001,SKU_005,2024-03-26 16:31:36,1,8.75,in-store
STORE_001,SKU_005,2024-03-26 09:01:58,1,8.75,online
STORE_001,SKU_005,2024-03-26 13:18:56,1,8.75,online
STORE_001,SKU_006,2024-03-26 20:13:23,4,15.0,in-store
STORE_001,SKU_007,2024-03-26 16:53:25,4,32.2,in-store
STORE_002,SKU_001,2024-03-26 18:27:09,1,12.99,online
STORE_002,SKU_007,2024-03-26 10:59:47,2,32.2,in-store
STORE_002,SKU_007,2024-03-26 12:58:11,2,32.2,online
STORE_002,SKU_007,2024-03-26 12:03:02,2,32.2,online
STORE_003,SKU_001,2024-03-26 14:41:41,1,12.99,online
STORE_003,SKU_006,2024-03-26 21:35:13,1,15.0,online
STORE_004,SKU_002,2024-03-26 20:15:05,2,24.5,online
STORE_004,SKU_003,2024-03-26 11:37:35,2,5.99,online
STORE_004,SKU_008,2024-03-26 15:24:37,1,9.99,in-store
STORE_004,SKU_008,2024-03-26 12:17:19,1,9.99,online
STORE_004,SKU_009,2024-03-26 13:24:11,1,115.0,in-store
STORE_004,SKU_009,2024-03-26 13:05:49,1,115.0,online
STORE_005,SKU_007,2024-03-26 18:54:18,4,32.2,online
STORE_005,SKU_009,2024-03-26 08:01:52,1,115.0,in-store
STORE_005,SKU_009,2024-03-26 14:17:23,1,115.0,online
STORE_001,SKU_002,2024-03-27 21:29:37,3,24.5,online
STORE_001,SKU_002,2024-03-27 20:16:40,3,24.5,in-store
STORE_001,SKU_007,2024-03-27 20:55:52,3,32.2,in-store
STORE_001,SKU_007,2024-03-27 10:51:00,3,32.2,in-store
STORE_002,SKU_001,2024-03-27 13:02:10,1,12.99,in-store
STORE_002,SKU_001,2024-03-27 13:17:50,1,12.99,in-store
STORE_002,SKU_001,2024-03-27 21:16:13,1,12.99,online
STORE_002,SKU_005,2024-03-27 13:19:00,2,8.75,online
STORE_002,SKU_005,2024-03-27 16:15:07,2,8.75,in-store
STORE_002,SKU_007,2024-03-27 13:09:26,2,32.2,online
STORE_002,SKU_007,2024-03-27 13:34:21,2,32.2,online
STORE_002,SKU_007,2024-03-27 09:42:21,2,32.2,in-store
STORE_002,SKU_010,2024-03-27 21:00:13,2,18.5,online
STORE_003,SKU_005,2024-03-27 15:06:22,1,8.75,in-store
STORE_003,SKU_008,2024-03-27 08:08:19,1,9.99,online
STORE_004,SKU_008,2024-03-27 21:30:26,1,9.99,in-store
STORE_004,SKU_008,2024-03-27 18:01:17,1,9.99,online
STORE_005,SKU_004,2024-03-27 18:17:16,1,49.99,in-store
STORE_005,SKU_004,2024-03-27 10:07:41,1,49.99,in-store
STORE_001,SKU_003,2024-03-28 09:36:45,4,5.99,in-store
STORE_001,SKU_010,2024-03-28 17:15:32,2,18.5,online
STORE_001,SKU_010,2024-03-28 16:12:10,2,18.5,online
STORE_001,SKU_010,2024-03-28 18:08:33,2,18.5,in-store
STORE_003,SKU_002,2024-03-28 13:33:22,2,24.5,online
STORE_003,SKU_002,2024-03-28 13:35:28,2,24.5,in-store
STORE_003,SKU_002,2024-03-28 13:07:49,2,24.5,in-store
STORE_003,SKU_004,2024-03-28 13:18:13,1,49.99,in-store
STORE_003,SKU_004,2024-03-28 15:47:19,1,49.99,online
STORE_003,SKU_004,2024-03-28 17:24:07,1,49.99,in-store
STORE_004,SKU_005,2024-03-28 16:23:12,1,8.75,in-store
STORE_004,SKU_005,2024-03-28 21:49:44,1,8.75,online
STORE_004,SKU_009,2024-03-28 15:08:43,1,115.0,online
STORE_004,SKU_009,2024-03-28 18:31:41,1,115.0,online
STORE_004,SKU_009,2024-03-28 18:11:17,1,115.0,online
STORE_005,SKU_002,2024-03-28 14:40:18,2,24.5,in-store
STORE_005,SKU_002,2024-03-28 08:24:12,2,24.5,in-store
STORE_005,SKU_005,2024-03-28 20:11:23,1,8.75,online
STORE_005,SKU_007,2024-03-28 11:41:43,2,32.2,in-store
STORE_005,SKU_007,2024-03-28 15:43:22,2,32.2,online
STORE_001,SKU_004,2024-03-29 12:54:50,1,49.99,online
STORE_001,SKU_004,2024-03-29 17:48:14,1,49.99,in-store
STORE_001,SKU_004,2024-03-29 16:33:13,1,49.99,in-store
STORE_001,SKU_006,2024-03-29 15:17:16,2,15.0,in-store
STORE_001,SKU_006,2024-03-29 18:34:25,2,15.0,online
STORE_001,SKU_010,2024-03-29 17:40:24,2,18.5,online
STORE_002,SKU_009,2024-03-29 09:00:05,2,115.0,in-store
STORE_002,SKU_009,2024-03-29 17:50:14,2,115.0,online
STORE_004,SKU_001,2024-03-29 18:25:27,1,12.99,online
STORE_004,SKU_005,2024-03-29 13:33:51,1,8.75,in-store
STORE_004,SKU_005,2024-03-29 14:40:45,1,8.75,online
STORE_004,SKU_005,2024-03-29 11:22:11,1,8.75,in-store
STORE_005,SKU_008,2024-03-29 08:24:51,1,9.99,in-store
STORE_005,SKU_008,2024-03-29 13:54:37,1,9.99,in-store
STORE_005,SKU_009,2024-03-29 16:40:25,1,115.0,online
STORE_001,SKU_002,2024-03-30 16:34:59,6,24.5,in-store
STORE_001,SKU_002,2024-03-30 16:50:12,6,24.5,in-store
STORE_001,SKU_002,2024-03-30 16:25:15,6,24.5,in-store
STORE_001,SKU_006,2024-03-30 21:27:23,5,15.0,online
STORE_001,SKU_006,2024-03-30 08:58:44,5,15.0,online
STORE_001,SKU_006,2024-03-30 19:12:22,5,15.0,online
STORE_001,SKU_007,2024-03-30 18:05:16,7,32.2,online
STORE_001,SKU_007,2024-03-30 17:28:48,7,32.2,online
STORE_001,SKU_008,2024-03-30 14:30:01,1,9.99,in-store
STORE_001,SKU_008,2024-03-30 21:04:36,1,9.99,online
STORE_002,SKU_002,2024-03-30 18:30:12,2,24.5,online
STORE_002,SKU_002,2024-03-30 20:37:26,2,24.5,in-store
STORE_002,SKU_008,2024-03-30 09:26:51,1,9.99,online
STORE_002,SKU_010,2024-03-30 10:04:15,3,18.5,in-store
STORE_002,SKU_010,2024-03-30 09:56:11,3,18.5,online
STORE_002,SKU_010,2024-03-30 17:12:44,3,18.5,in-store
STORE_003,SKU_001,2024-03-30 21:22:23,3,12.99,in-store
STORE_003,SKU_001,2024-03-30 21:18:10,3,12.99,in-store
STORE_003,SKU_001,2024-03-30 10:19:32,3,12.99,in-store
STORE_003,SKU_003,2024-03-30 16:23:34,3,5.99,online
STORE_003,SKU_004,2024-03-30 21:00:01,1,49.99,online
STORE_003,SKU_004,2024-03-30 09:15:51,1,49.99,in-store
STORE_003,SKU_004,2024-03-30 11:13:06,1,49.99,in-store
STORE_004,SKU_002,2024-03-30 11:55:42,4,24.5,online
STORE_004,SKU_002,2024-03-30 11:34:09,4,24.5,in-store
STORE_005,SKU_002,2024-03-30 10:52:54,4,24.5,in-store
STORE_005,SKU_002,2024-03-30 11:35:38,4,24.5,online
STORE_005,SKU_007,2024-03-30 16:50:53,5,32.2,in-store
STORE_005,SKU_007,2024-03-30 19:22:37,5,32.2,online
STORE_005,SKU_007,2024-03-30 12:14:49,5,32.2,in-store
STORE_005,SKU_008,2024-03-30 14:57:02,1,9.99,in-store
STORE_005,SKU_008,2024-03-30 13:46:40,1,9.99,online
STORE_005,SKU_008,2024-03-30 17:02:05,1,9.99,online
STORE_001,SKU_002,2024-03-31 20:43:53,4,24.5,in-store
STORE_001,SKU_004,2024-03-31 09:12:31,1,,in-store
STORE_001,SKU_004,2024-03-31 21:45:25,1,49.99,online
STORE_001,SKU_005,2024-03-31 17:34:57,2,8.75,in-store
STORE_001,SKU_007,2024-03-31 16:01:23,6,32.2,in-store
STORE_001,SKU_007,2024-03-31 13:24:51,6,32.2,online
STORE_001,SKU_007,2024-03-31 09:12:36,6,32.2,online
STORE_001,SKU_008,2024-03-31 15:13:27,1,9.99,in-store
STORE_001,SKU_008,2024-03-31 18:13:16,1,9.99,in-store
STORE_001,SKU_008,2024-03-31 12:53:47,1,9.99,in-store
STORE_001,SKU_010,2024-03-31 16:10:47,4,18.5,online
STORE_001,SKU_010,2024-03-31 13:28:14,4,18.5,in-store
STORE_002,SKU_007,2024-03-31 15:01:39,6,32.2,online
STORE_002,SKU_007,2024-03-31 19:28:26,6,32.2,online
STORE_002,SKU_008,2024-03-31 12:31:22,1,9.99,online
STORE_002,SKU_008,2024-03-31 09:12:25,1,9.99,in-store
STORE_002,SKU_009,2024-03-31 15:44:19,2,115.0,online
STORE_002,SKU_010,2024-03-31 09:01:49,3,18.5,in-store
STORE_002,SKU_010,2024-03-31 14:46:36,3,18.5,online
STORE_002,SKU_010,2024-03-31 08:26:49,3,18.5,online
STORE_003,SKU_004,2024-03-31 19:40:05,1,49.99,in-store
STORE_003,SKU_004,2024-03-31 17:10:44,1,49.99,in-store
STORE_004,SKU_005,2024-03-31 16:46:15,2,8.75,in-store
STORE_004,SKU_005,2024-03-31 21:39:31,2,8.75,in-store
STORE_004,SKU_009,2024-03-31 18:11:57,2,115.0,in-store
STORE_005,SKU_002,2024-03-31 14:36:18,4,24.5,in-store
STORE_005,SKU_002,2024-03-31 09:15:02,4,24.5,online
STORE_005,SKU_002,2024-03-31 20:33:57,4,24.5,online
STORE_005,SKU_005,2024-03-31 14:39:28,2,8.75,online
STORE_005,SKU_006,2024-03-31 10:59:10,3,15.0,online
STORE_005,SKU_010,2024-03-31 20:59:59,4,18.5,in-store
STORE_001,SKU_007,2024-04-01 08:35:46,4,32.2,online
STORE_002,SKU_001,2024-04-01 11:48:22,1,12.99,in-store
STORE_003,SKU_009,2024-04-01 13:00:13,2,115.0,in-store
STORE_003,SKU_009,2024-04-01 11:06:48,2,115.0,online
STORE_003,SKU_009,2024-04-01 11:42:56,2,115.0,in-store
STORE_005,SKU_002,2024-04-01 21:40:29,2,24.5,online
STORE_005,SKU_002,2024-04-01 08:40:53,2,24.5,in-store
STORE_005,SKU_002,2024-04-01 14:08:35,2,24.5,online
STORE_005,SKU_005,2024-04-01 10:19:58,1,8.75,in-store
STORE_005,SKU_010,2024-04-01 16:31:18,2,18.5,in-store
STORE_005,SKU_010,2024-04-01 21:37:37,2,18.5,in-store
STORE_001,SKU_002,2024-04-02 10:03:43,2,24.5,online
STORE_001,SKU_002,2024-04-02 18:04:30,2,24.5,online
STORE_001,SKU_002,2024-04-02 17:35:58,2,24.5,online
STORE_001,SKU_004,2024-04-02 13:21:52,1,49.99,online
STORE_001,SKU_004,2024-04-02 16:04:51,1,49.99,in-store
STORE_001,SKU_004,2024-04-02 18:45:31,1,49.99,in-store
STORE_002,SKU_002,2024-04-02 18:07:50,1,24.5,in-store
STORE_002,SKU_003,2024-04-02 14:08:31,3,5.99,online
STORE_002,SKU_003,2024-04-02 19:55:28,3,5.99,online
STORE_002,SKU_003,2024-04-02 20:49:27,3,5.99,online
STORE_004,SKU_002,2024-04-02 14:18:46,2,24.5,online
STORE_004,SKU_003,2024-04-02 16:06:30,2,5.99,online
STORE_004,SKU_003,2024-04-02 15:43:43,2,5.99,online
STORE_004,SKU_003,2024-04-02 13:44:31,2,5.99,in-store
STORE_004,SKU_009,2024-04-02 10:45:02,1,115.0,online
STORE_004,SKU_009,2024-04-02 12:59:49,1,115.0,online
STORE_004,SKU_009,2024-04-02 13:05:49,1,115.0,online
STORE_005,SKU_002,2024-04-02 08:52:54,1,24.5,in-store
STORE_005,SKU_002,2024-04-02 14:34:48,1,24.5,in-store
STORE_005,SKU_002,2024-04-02 11:58:20,1,24.5,online
STORE_005,SKU_005,2024-04-02 13:42:49,2,8.75,in-store
STORE_005,SKU_005,2024-04-02 12:20:32,2,8.75,online
STORE_005,SKU_008,2024-04-02 20:30:05,1,9.99,online
STORE_001,SKU_001,2024-04-03 17:04:09,1,12.99,in-store
STORE_001,SKU_001,2024-04-03 19:13:07,1,12.99,online
STORE_001,SKU_001,2024-04-03 12:42:25,1,12.99,in-store
STORE_002,SKU_007,2024-04-03 14:06:26,3,32.2,online
STORE_002,SKU_007,2024-04-03 12:02:28,3,32.2,in-store
STORE_002,SKU_007,2024-04-03 21:04:37,3,32.2,online
STORE_003,SKU_004,2024-04-03 09:23:11,1,49.99,online
STORE_003,SKU_004,2024-04-03 08:40:51,1,49.99,online
STORE_003,SKU_005,2024-04-03 12:50:54,1,8.75,online
STORE_003,SKU_005,2024-04-03 16:19:19,1,8.75,online
STORE_003,SKU_005,2024-04-03 16:46:59,1,8.75,in-store
STORE_003,SKU_006,2024-04-03 17:47:01,3,15.0,online
STORE_003,SKU_006,2024-04-03 15:59:08,3,15.0,in-store
STORE_003,SKU_006,2024-04-03 14:18:24,3,15.0,in-store
STORE_004,SKU_002,2024-04-03 13:15:50,2,24.5,online
STORE_004,SKU_006,2024-04-03 19:51:56,2,15.0,in-store
STORE_004,SKU_006,2024-04-03 18:23:57,2,15.0,in-store
STORE_005,SKU_003,2024-04-03 14:45:16,3,5.99,in-store
STORE_005,SKU_003,2024-04-03 21:57:29,3,5.99,in-store
STORE_005,SKU_003,2024-04-03 09:00:26,3,5.99,in-store
STORE_005,SKU_005,2024-04-03 18:50:44,1,8.75,in-store
STORE_005,SKU_007,2024-04-03 20:33:34,3,32.2,online
STORE_005,SKU_007,2024-04-03 20:54:22,3,32.2,online
STORE_001,SKU_002,2024-04-04 16:03:53,2,24.5,online
STORE_001,SKU_002,2024-04-04 18:32:42,2,24.5,in-store
STORE_001,SKU_004,2024-04-04 18:37:23,1,49.99,in-store
STORE_002,SKU_005,2024-04-04 16:53:02,1,8.75,in-store
STORE_002,SKU_005,2024-04-04 19:56:45,1,8.75,online
STORE_002,SKU_005,2024-04-04 21:25:14,1,8.75,in-store
STORE_002,SKU_006,2024-04-04 13:22:05,3,15.0,in-store
STORE_002,SKU_006,2024-04-04 16:55:37,3,15.0,online
STORE_002,SKU_006,2024-04-04 09:07:12,3,15.0,in-store
STORE_002,SKU_008,2024-04-04 16:00:28,1,9.99,online
STORE_002,SKU_008,2024-04-04 11:52:23,1,9.99,in-store
STORE_002,SKU_010,2024-04-04 19:09:00,2,18.5,online
STORE_003,SKU_005,2024-04-04 15:21:41,1,8.75,online
STORE_003,SKU_005,2024-04-04 14:03:50,1,8.75,online
STORE_003,SKU_007,2024-04-04 08:38:27,4,32.2,in-store
STORE_004,SKU_009,2024-04-04 12:54:04,1,115.0,online
STORE_004,SKU_009,2024-04-04 19:39:42,1,115.0,online
